week_start,partner_id,payment_method,processor,gateway_settled_volume,ledger_booked_volume,unmatched_batches,oldest_unmatched_hours,finance_confidence
2026-03-26,P007,ach,processor_b,17835.65,17301.65,4,72.1,needs research
2026-03-26,P008,card,processor_b,128592.11,127153.95,1,11.5,certified
2026-03-26,P008,ach,processor_a,72158.57,73283.87,2,23.9,needs research
2026-03-26,P008,card,processor_a,49655.9,49106.41,1,41.4,watch
2026-03-26,P008,ach,processor_a,24938.81,25171.21,4,20.1,certified
2026-03-26,P008,card,processor_c,61952.49,57353.31,0,38.4,watch
2026-03-26,P008,ach,processor_c,27627.0,27853.0,5,52.3,watch
2026-03-26,P008,card,processor_c,24042.59,23077.84,2,42.1,certified
2026-03-26,P008,ach,processor_b,10843.88,10723.58,4,44.0,needs research
2026-03-26,P008,card,processor_a,7627.4,7463.0,3,22.0,certified
2026-03-26,P008,card,processor_a,16151.42,16345.84,3,12.5,needs research
2026-03-26,P008,ach,processor_c,15124.01,15893.18,0,34.2,watch
2026-04-02,P001,card,processor_a,176842.55,179900.03,2,12.0,needs research
2026-04-02,P001,ach,processor_a,75793.6,77910.55,2,31.2,certified
2026-04-02,P001,card,processor_c,56587.22,55545.33,1,22.5,certified
2026-04-02,P001,ach,processor_a,30966.0,31484.54,4,50.4,needs research
2026-04-02,P001,card,processor_c,58547.06,58322.55,3,14.7,certified
2026-04-02,P001,ach,processor_b,39638.94,39496.2,4,12.9,certified
2026-04-02,P001,card,processor_c,29825.56,30766.74,0,35.1,needs research
2026-04-02,P001,ach,processor_b,17245.35,16804.58,0,76.7,watch
2026-04-02,P001,card,processor_a,9518.28,8908.55,1,27.3,certified
2026-04-02,P001,card,processor_c,18217.15,17333.81,3,14.1,needs research
2026-04-02,P001,ach,processor_b,16309.82,16853.49,2,27.9,certified
2026-04-02,P002,card,processor_d,158010.29,166869.14,2,24.5,needs research
2026-04-02,P002,ach,processor_b,81586.14,75768.61,5,72.7,watch
2026-04-02,P002,card,processor_a,64120.12,64281.42,2,17.1,certified
2026-04-02,P002,ach,processor_b,30886.58,30994.21,5,46.6,certified
2026-04-02,P002,card,processor_b,59409.53,59758.07,1,10.3,needs research
2026-04-02,P002,ach,processor_b,32011.83,30958.0,1,79.0,certified
2026-04-02,P002,card,processor_b,27707.96,28126.52,3,6.6,needs research
2026-04-02,P002,ach,processor_c,13349.7,13132.7,5,75.3,watch
2026-04-02,P002,card,processor_a,6328.11,6152.3,2,16.4,certified
2026-04-02,P002,card,processor_a,17072.04,17022.37,1,34.1,needs research
2026-04-02,P002,ach,processor_c,17043.99,17989.08,2,46.9,needs research
2026-04-02,P003,card,processor_d,168207.66,173323.37,3,38.5,certified
2026-04-02,P003,ach,processor_a,88772.54,85117.5,4,82.7,watch
2026-04-02,P003,card,processor_b,74640.26,74702.62,3,16.7,watch
2026-04-02,P003,ach,processor_c,35975.42,35693.05,4,16.4,needs research
2026-04-02,P003,card,processor_a,65079.65,63575.94,1,30.4,certified
2026-04-02,P003,ach,processor_c,34720.87,34949.88,1,43.1,needs research
2026-04-02,P003,card,processor_a,33686.5,34465.02,3,35.4,needs research
2026-04-02,P003,ach,processor_a,16232.89,16216.92,3,11.9,watch
2026-04-02,P003,card,processor_c,8860.56,8524.98,3,5.0,certified
2026-04-02,P003,card,processor_a,24707.69,25390.48,1,35.2,watch
2026-04-02,P003,ach,processor_c,16645.91,16668.94,5,48.5,watch
2026-04-02,P004,card,processor_a,162128.43,167106.56,0,29.3,watch
2026-04-02,P004,ach,processor_d,79331.38,81346.96,1,59.2,watch
2026-04-02,P004,card,processor_b,50083.59,50248.0,2,38.0,watch
2026-04-02,P004,ach,processor_a,21632.4,21800.62,0,52.2,watch
2026-04-02,P004,card,processor_c,48078.27,49204.38,3,34.2,watch
2026-04-02,P004,ach,processor_a,27534.3,28092.21,1,39.2,watch
2026-04-02,P004,card,processor_b,20090.27,19325.08,0,11.1,certified
2026-04-02,P004,ach,processor_a,14341.97,14540.27,3,30.4,certified
2026-04-02,P004,card,processor_c,7280.59,7375.84,0,22.1,watch
2026-04-02,P004,card,processor_d,15573.07,14685.94,1,35.3,certified
2026-04-02,P004,ach,processor_a,16937.85,16732.33,2,30.9,needs research
2026-04-02,P005,card,processor_d,149423.91,158284.87,2,15.1,watch
2026-04-02,P005,ach,processor_b,93631.49,97046.6,4,46.5,watch
2026-04-02,P005,card,processor_c,88052.73,85847.42,1,36.7,certified
2026-04-02,P005,ach,processor_d,31769.89,33355.09,1,90.0,certified
2026-04-02,P005,card,processor_b,78591.91,75993.52,2,36.0,certified
2026-04-02,P005,ach,processor_d,35204.47,37238.18,1,67.1,watch
2026-04-02,P005,card,processor_c,35111.68,33069.12,0,4.6,certified
2026-04-02,P005,ach,processor_c,15419.47,15492.54,5,8.8,watch
2026-04-02,P005,card,processor_c,9782.99,9272.24,3,26.2,certified
2026-04-02,P005,card,processor_b,23008.57,24507.03,2,36.7,certified
2026-04-02,P005,ach,processor_a,15546.52,14750.29,4,70.0,certified
2026-04-02,P006,card,processor_b,144699.13,146890.32,0,30.2,watch
2026-04-02,P006,ach,processor_b,68249.64,68193.61,0,9.2,watch
2026-04-02,P006,card,processor_b,47757.89,48671.62,3,43.9,needs research
2026-04-02,P006,ach,processor_b,25503.21,24055.22,1,73.7,needs research
2026-04-02,P006,card,processor_a,47508.08,47900.82,2,34.2,watch
2026-04-02,P006,ach,processor_c,25112.2,25739.91,3,19.1,watch
2026-04-02,P006,card,processor_d,27535.37,27665.02,1,17.7,needs research
2026-04-02,P006,ach,processor_d,12561.54,12584.65,2,14.6,watch
2026-04-02,P006,card,processor_a,5320.71,5301.17,0,32.0,needs research
2026-04-02,P006,card,processor_c,13635.4,13655.86,1,6.4,needs research
2026-04-02,P006,ach,processor_a,16472.15,16759.05,5,9.7,certified
2026-04-02,P007,card,processor_c,110974.55,119389.74,3,14.5,watch
2026-04-02,P007,ach,processor_a,62710.49,60012.81,0,20.1,watch
2026-04-02,P007,card,processor_a,35317.44,36160.68,3,14.4,watch
2026-04-02,P007,ach,processor_b,19696.39,18776.39,0,48.7,watch
2026-04-02,P007,card,processor_c,40557.3,40317.44,0,39.2,needs research
2026-04-02,P007,ach,processor_d,22634.52,22385.71,2,21.9,needs research
2026-04-02,P007,card,processor_a,19795.0,18635.79,1,23.3,certified
2026-04-02,P007,ach,processor_b,11686.63,11793.43,0,29.2,watch
2026-04-02,P007,card,processor_b,4796.73,4974.4,2,26.2,watch
2026-04-02,P007,card,processor_b,10045.4,10119.4,3,16.5,needs research
2026-04-02,P007,ach,processor_d,15978.01,16302.48,0,42.3,needs research
2026-04-02,P008,card,processor_a,150392.64,145684.26,2,21.1,needs research
2026-04-02,P008,ach,processor_b,72203.74,74877.94,3,34.2,watch
2026-04-02,P008,card,processor_c,63379.27,63617.26,0,18.3,needs research
2026-04-02,P008,ach,processor_a,28793.8,29196.32,4,22.2,watch
2026-04-02,P008,card,processor_d,62893.46,60384.91,3,35.1,certified
2026-04-02,P008,ach,processor_a,28570.28,28957.07,4,68.5,watch
2026-04-02,P008,card,processor_b,22221.46,22975.75,3,19.4,certified
2026-04-02,P008,ach,processor_a,12683.9,12734.53,1,56.6,needs research
2026-04-02,P008,card,processor_a,6789.1,6495.98,1,35.8,needs research
2026-04-02,P008,card,processor_a,16407.28,15871.08,0,29.1,watch
2026-04-02,P008,ach,processor_c,18095.77,18469.55,5,90.6,watch
2026-04-09,P001,card,processor_b,182881.8,180750.03,0,18.8,watch
2026-04-09,P001,ach,processor_b,89861.13,92947.86,2,65.6,certified
2026-04-09,P001,card,processor_c,54277.97,52293.76,0,26.7,certified
2026-04-09,P001,ach,processor_b,33840.74,33102.06,3,36.8,watch
2026-04-09,P001,card,processor_a,79461.67,73367.52,2,26.1,needs research
2026-04-09,P001,ach,processor_d,30385.74,31894.3,0,73.9,needs research
2026-04-09,P001,card,processor_b,33521.69,33430.26,1,42.0,needs research
2026-04-09,P001,ach,processor_c,16490.28,16915.88,0,83.5,watch
2026-04-09,P001,card,processor_b,8172.19,8718.2,1,41.1,certified
2026-04-09,P001,card,processor_a,22933.23,22482.38,3,35.8,needs research
2026-04-09,P001,ach,processor_a,16467.69,15488.37,3,15.2,watch
2026-04-09,P002,card,processor_c,171662.62,176167.98,0,27.7,watch
2026-04-09,P002,ach,processor_b,73059.13,73269.67,4,22.1,certified
2026-04-09,P002,card,processor_a,61324.03,60563.04,2,26.1,watch
2026-04-09,P002,ach,processor_b,35003.98,35355.96,5,17.0,watch
2026-04-09,P002,card,processor_a,59624.88,58525.71,2,6.5,certified
2026-04-09,P002,ach,processor_c,35414.09,33455.55,3,53.2,watch
2026-04-09,P002,card,processor_b,28364.65,28687.91,1,25.5,watch
2026-04-09,P002,ach,processor_a,13788.68,13955.72,0,48.2,watch
2026-04-09,P002,card,processor_a,8398.91,8538.9,2,39.5,certified
2026-04-09,P002,card,processor_c,19130.5,18900.72,1,8.4,needs research
2026-04-09,P002,ach,processor_b,16349.04,16497.43,4,90.5,certified
2026-04-09,P003,card,processor_b,169084.32,170751.75,2,37.6,certified
2026-04-09,P003,ach,processor_a,117178.08,108943.66,4,71.9,needs research
2026-04-09,P003,card,processor_a,63626.75,60816.72,0,32.7,certified
2026-04-09,P003,ach,processor_a,31599.49,32300.42,3,63.7,watch
2026-04-09,P003,card,processor_a,69748.82,69499.1,0,38.8,certified
2026-04-09,P003,ach,processor_b,34660.18,35732.31,1,59.4,watch
2026-04-09,P003,card,processor_a,28030.33,26560.13,0,21.8,certified
2026-04-09,P003,ach,processor_c,15541.29,14709.08,1,38.8,certified
2026-04-09,P003,card,processor_a,9256.23,9172.24,3,4.3,certified
2026-04-09,P003,card,processor_b,20431.98,20495.3,0,19.5,watch
2026-04-09,P003,ach,processor_c,16125.69,15571.28,2,54.7,certified
2026-04-09,P004,card,processor_c,137590.69,129682.42,2,27.4,watch
2026-04-09,P004,ach,processor_b,83489.55,82101.24,4,15.7,watch
2026-04-09,P004,card,processor_a,47560.22,45553.39,0,32.3,needs research
2026-04-09,P004,ach,processor_a,25051.41,24606.48,3,23.6,certified
2026-04-09,P004,card,processor_c,51013.47,52892.38,1,39.4,watch
2026-04-09,P004,ach,processor_c,27493.76,26736.23,0,29.1,watch
2026-04-09,P004,card,processor_b,25532.66,25932.21,0,37.5,watch
2026-04-09,P004,ach,processor_b,13165.91,13136.88,1,72.0,watch
2026-04-09,P004,card,processor_b,6822.13,6526.63,1,14.4,watch
2026-04-09,P004,card,processor_a,14845.63,14818.27,1,42.8,watch
2026-04-09,P004,ach,processor_b,15997.14,16766.02,4,18.7,certified
2026-04-09,P005,card,processor_c,176547.77,186518.24,2,30.7,needs research
2026-04-09,P005,ach,processor_d,113998.83,117344.77,0,34.0,needs research
2026-04-09,P005,card,processor_c,67720.53,67049.93,1,23.4,needs research
2026-04-09,P005,ach,processor_b,34417.46,33495.69,4,18.4,watch
2026-04-09,P005,card,processor_b,94514.85,88809.74,3,17.1,watch
2026-04-09,P005,ach,processor_b,46882.09,43786.75,5,25.8,certified
2026-04-09,P005,card,processor_a,33733.85,33023.04,0,15.6,certified
2026-04-09,P005,ach,processor_c,20784.55,20424.27,4,39.5,watch
2026-04-09,P005,card,processor_b,10303.73,9935.22,0,8.5,needs research
2026-04-09,P005,card,processor_c,19605.81,20445.25,2,14.4,certified
2026-04-09,P005,ach,processor_c,17362.66,17849.07,2,72.1,needs research
2026-04-09,P006,card,processor_a,130006.11,131106.78,3,40.5,certified
2026-04-09,P006,ach,processor_a,58140.07,58677.91,4,58.0,watch
2026-04-09,P006,card,processor_c,54709.49,53623.11,0,36.9,watch
2026-04-09,P006,ach,processor_a,27395.88,29159.05,3,27.8,needs research
2026-04-09,P006,card,processor_c,56289.54,55831.54,2,13.7,needs research
2026-04-09,P006,ach,processor_b,20246.04,19141.82,3,4.9,watch
2026-04-09,P006,card,processor_b,24585.35,24871.68,1,15.1,needs research
2026-04-09,P006,ach,processor_a,13001.49,12639.75,0,19.4,needs research
2026-04-09,P006,card,processor_b,5134.77,5503.35,0,11.3,certified
2026-04-09,P006,card,processor_c,16916.86,16857.34,1,6.6,certified
2026-04-09,P006,ach,processor_b,17730.21,17950.22,1,51.7,needs research
2026-04-09,P007,card,processor_c,95465.96,96884.25,2,36.1,watch
2026-04-09,P007,ach,processor_a,65290.64,63530.24,3,50.6,needs research
2026-04-09,P007,card,processor_c,30900.4,30214.12,0,43.8,certified
2026-04-09,P007,ach,processor_b,17978.4,18887.02,0,59.0,certified
2026-04-09,P007,card,processor_b,39939.85,38191.06,1,37.5,watch
2026-04-09,P007,ach,processor_a,22219.82,21855.12,5,52.7,needs research
2026-04-09,P007,card,processor_c,18606.93,19590.76,3,36.1,watch
2026-04-09,P007,ach,processor_b,12234.39,11375.97,5,81.7,needs research
2026-04-09,P007,card,processor_c,4771.7,4698.46,3,38.2,certified
2026-04-09,P007,card,processor_c,11896.37,12431.91,0,20.1,certified
2026-04-09,P007,ach,processor_c,14845.94,14998.91,3,87.0,certified
2026-04-09,P008,card,processor_b,130308.27,137343.04,0,11.9,certified
2026-04-09,P008,ach,processor_a,73952.1,78218.29,5,22.6,needs research
2026-04-09,P008,card,processor_b,44558.7,42935.6,1,9.4,needs research
2026-04-09,P008,ach,processor_a,22754.68,21871.23,5,65.3,needs research
2026-04-09,P008,card,processor_b,52463.83,50979.81,2,38.1,needs research
2026-04-09,P008,ach,processor_a,25659.12,25708.19,4,73.5,certified
2026-04-09,P008,card,processor_b,23741.77,24344.77,0,27.2,needs research
2026-04-09,P008,ach,processor_a,10670.79,10814.92,5,42.4,watch
2026-04-09,P008,card,processor_b,8455.64,8701.52,0,6.0,certified
2026-04-09,P008,card,processor_c,17273.42,17484.03,1,4.2,certified
2026-04-09,P008,ach,processor_b,17971.34,17102.92,4,62.1,needs research
2026-04-16,P001,card,processor_a,156714.95,154605.17,2,30.2,certified
2026-04-16,P001,ach,processor_b,82886.71,80496.22,3,28.1,watch
2026-04-16,P001,card,processor_d,56883.63,53331.31,1,25.9,needs research
2026-04-16,P001,ach,processor_c,29166.34,28360.85,2,89.5,watch
2026-04-16,P001,card,processor_c,72462.13,68283.89,1,11.4,certified
2026-04-16,P001,ach,processor_a,31300.85,32192.88,0,19.6,watch
2026-04-16,P001,card,processor_a,30508.46,32776.89,1,12.7,certified
2026-04-16,P001,ach,processor_b,15696.41,14972.4,5,76.2,watch
2026-04-16,P001,card,processor_d,8910.21,8695.88,0,29.0,watch
2026-04-16,P001,card,processor_c,21469.68,22642.49,3,31.3,watch
2026-04-16,P001,ach,processor_b,16518.52,17430.94,1,29.4,watch
2026-04-16,P002,card,processor_a,135482.7,141987.06,0,20.0,needs research
2026-04-16,P002,ach,processor_c,88457.8,87468.75,0,10.5,certified
2026-04-16,P002,card,processor_d,50554.57,50310.87,0,20.5,needs research
2026-04-16,P002,ach,processor_b,33097.19,32930.23,2,33.0,needs research
2026-04-16,P002,card,processor_c,71397.94,71208.55,3,8.7,watch
2026-04-16,P002,ach,processor_a,31267.11,32725.71,0,41.6,needs research
2026-04-16,P002,card,processor_b,31794.74,32048.23,3,29.7,needs research
2026-04-16,P002,ach,processor_a,13236.25,13864.67,2,14.5,certified
2026-04-16,P002,card,processor_c,7257.77,7660.21,0,26.8,certified
2026-04-16,P002,card,processor_d,15640.41,15704.19,2,26.4,needs research
2026-04-16,P002,ach,processor_c,18084.27,18215.95,1,23.5,watch
2026-04-16,P003,card,processor_a,193047.72,193475.99,2,29.6,certified
2026-04-16,P003,ach,processor_d,84885.82,84545.45,3,52.0,watch
2026-04-16,P003,card,processor_d,66193.45,63348.57,1,43.0,needs research
2026-04-16,P003,ach,processor_a,32031.13,30137.65,5,60.5,watch
2026-04-16,P003,card,processor_b,85350.5,87254.98,2,36.0,certified
2026-04-16,P003,ach,processor_c,37884.49,38229.57,0,60.3,watch
2026-04-16,P003,card,processor_c,32724.61,33933.04,3,20.6,watch
2026-04-16,P003,ach,processor_d,19181.38,20551.97,1,11.4,certified
2026-04-16,P003,card,processor_a,8253.47,7855.54,0,34.2,certified
2026-04-16,P003,card,processor_c,18813.24,18838.59,3,26.3,needs research
2026-04-16,P003,ach,processor_a,16788.46,15854.37,4,52.6,watch
2026-04-16,P004,card,processor_d,132589.85,130378.94,1,10.4,watch
2026-04-16,P004,ach,processor_b,75948.35,75615.7,2,42.2,watch
2026-04-16,P004,card,processor_d,59684.47,59227.25,3,43.7,needs research
2026-04-16,P004,ach,processor_b,25828.58,26749.12,5,37.7,needs research
2026-04-16,P004,card,processor_b,44750.77,44493.32,3,25.6,watch
2026-04-16,P004,ach,processor_b,29445.97,29376.3,4,33.7,watch
2026-04-16,P004,card,processor_d,28413.01,28441.19,2,26.3,watch
2026-04-16,P004,ach,processor_c,10186.21,9729.75,5,29.0,needs research
2026-04-16,P004,card,processor_a,5569.17,5860.61,2,26.5,watch
2026-04-16,P004,card,processor_d,13027.06,13339.03,3,43.1,needs research
2026-04-16,P004,ach,processor_a,17034.15,16928.81,0,15.2,watch
2026-04-16,P005,card,processor_d,171858.32,171170.37,3,41.7,certified
2026-04-16,P005,ach,processor_c,87231.51,89749.1,5,56.9,needs research
2026-04-16,P005,card,processor_b,66046.75,69349.97,2,9.2,needs research
2026-04-16,P005,ach,processor_d,32392.07,32630.77,0,91.9,watch
2026-04-16,P005,card,processor_a,71539.18,68671.78,3,43.3,needs research
2026-04-16,P005,ach,processor_c,40732.82,42156.0,3,26.2,watch
2026-04-16,P005,card,processor_d,29625.66,29260.19,2,35.0,watch
2026-04-16,P005,ach,processor_a,18488.36,18883.01,0,41.6,certified
2026-04-16,P005,card,processor_b,7882.28,8378.97,2,15.3,watch
2026-04-16,P005,card,processor_c,24287.43,24472.13,1,18.4,watch
2026-04-16,P005,ach,processor_a,16733.33,16746.52,2,90.6,watch
2026-04-16,P006,card,processor_d,111124.55,104256.36,1,36.8,needs research
2026-04-16,P006,ach,processor_b,56415.61,55871.83,5,87.3,certified
2026-04-16,P006,card,processor_b,53021.28,53065.32,0,19.3,certified
2026-04-16,P006,ach,processor_b,25343.64,24659.85,1,54.2,needs research
2026-04-16,P006,card,processor_a,38373.08,39575.27,3,9.9,certified
2026-04-16,P006,ach,processor_b,21297.0,22613.41,5,40.2,watch
2026-04-16,P006,card,processor_c,26353.95,25906.37,1,17.0,needs research
2026-04-16,P006,ach,processor_a,10567.14,9913.15,5,53.7,needs research
2026-04-16,P006,card,processor_b,5561.17,5274.65,2,5.3,watch
2026-04-16,P006,card,processor_a,13006.94,13009.03,0,6.2,watch
2026-04-16,P006,ach,processor_b,15082.33,15846.85,1,89.8,watch
2026-04-16,P007,card,processor_a,112162.74,116448.95,1,23.9,needs research
2026-04-16,P007,ach,processor_a,54209.08,54776.21,5,7.1,needs research
2026-04-16,P007,card,processor_c,37629.67,37121.99,3,38.6,needs research
2026-04-16,P007,ach,processor_c,21222.14,21015.73,1,75.3,watch
2026-04-16,P007,card,processor_a,36609.84,36750.37,1,27.2,certified
2026-04-16,P007,ach,processor_b,21016.34,20331.8,2,70.1,watch
2026-04-16,P007,card,processor_b,20570.15,19625.72,1,26.0,watch
2026-04-16,P007,ach,processor_c,10320.56,10063.52,2,4.9,watch
2026-04-16,P007,card,processor_c,4743.37,4698.11,2,12.1,watch
2026-04-16,P007,card,processor_b,13960.36,13888.88,1,23.8,watch
2026-04-16,P007,ach,processor_a,17637.11,18080.26,2,67.8,needs research
2026-04-16,P008,card,processor_b,153929.62,150033.01,1,37.7,certified
2026-04-16,P008,ach,processor_c,66958.83,67861.19,2,83.9,watch
2026-04-16,P008,card,processor_c,49872.72,47414.15,1,15.2,watch
2026-04-16,P008,ach,processor_a,28108.76,28599.8,5,32.1,watch
2026-04-16,P008,card,processor_d,53289.46,53342.63,2,28.5,certified
2026-04-16,P008,ach,processor_a,30955.89,30679.69,4,66.4,certified
2026-04-16,P008,card,processor_d,23765.73,24049.86,2,10.8,watch
2026-04-16,P008,ach,processor_c,15011.12,15086.08,3,18.1,watch
2026-04-16,P008,card,processor_a,5858.22,5656.63,2,35.6,watch
2026-04-16,P008,card,processor_a,14126.57,14144.31,2,20.7,needs research
2026-04-16,P008,ach,processor_a,18149.35,18035.83,0,88.6,watch
2026-04-23,P001,card,processor_c,173549.51,182062.8,3,11.1,certified
2026-04-23,P001,ach,processor_b,93399.89,92153.12,3,59.5,watch
2026-04-23,P001,card,processor_b,61684.12,64513.84,3,26.9,watch
2026-04-23,P001,ach,processor_a,30208.48,30323.8,4,47.9,needs research
2026-04-23,P001,card,processor_a,53361.21,50865.64,2,42.7,needs research
2026-04-23,P001,ach,processor_d,32266.52,32884.54,5,62.8,certified
2026-04-23,P001,card,processor_b,29632.21,29629.16,2,24.8,certified
2026-04-23,P001,ach,processor_a,15198.08,15368.07,4,4.8,certified
2026-04-23,P001,card,processor_a,7728.69,7704.95,3,27.3,watch
2026-04-23,P001,card,processor_a,21621.79,22306.27,3,36.7,needs research
2026-04-23,P001,ach,processor_a,16569.53,16105.13,5,32.7,watch
2026-04-23,P002,card,processor_d,131848.28,138081.63,2,21.8,certified
2026-04-23,P002,ach,processor_b,87543.97,88125.8,5,80.3,watch
2026-04-23,P002,card,processor_a,51777.64,52173.14,1,15.8,certified
2026-04-23,P002,ach,processor_b,24159.93,24324.99,1,74.3,certified
2026-04-23,P002,card,processor_a,51809.67,49586.33,0,14.5,needs research
2026-04-23,P002,ach,processor_a,31375.03,29635.55,2,29.3,watch
2026-04-23,P002,card,processor_c,31862.68,32336.48,1,28.6,watch
2026-04-23,P002,ach,processor_a,12362.46,12840.01,5,56.7,certified
2026-04-23,P002,card,processor_b,8877.31,8925.15,3,5.3,watch
2026-04-23,P002,card,processor_a,17031.41,16199.33,3,13.5,watch
2026-04-23,P002,ach,processor_b,17471.58,16951.44,5,33.3,needs research
2026-04-23,P003,card,processor_c,224136.05,213580.38,1,34.6,certified
2026-04-23,P003,ach,processor_b,80597.86,80735.4,5,19.0,certified
2026-04-23,P003,card,processor_a,67060.36,64826.73,3,35.1,needs research
2026-04-23,P003,ach,processor_a,29045.78,29547.63,3,80.5,watch
2026-04-23,P003,card,processor_a,74418.15,75828.99,1,38.6,certified
2026-04-23,P003,ach,processor_d,35302.17,35758.78,4,91.6,needs research
2026-04-23,P003,card,processor_a,39129.85,38430.3,3,8.2,certified
2026-04-23,P003,ach,processor_b,15358.39,14987.19,4,64.7,watch
2026-04-23,P003,card,processor_c,9003.28,9372.14,2,28.0,needs research
2026-04-23,P003,card,processor_b,18077.06,18458.54,1,23.7,watch
2026-04-23,P003,ach,processor_a,15302.97,15884.07,4,22.9,watch
2026-04-23,P004,card,processor_a,125052.06,122154.3,3,31.3,certified
2026-04-23,P004,ach,processor_c,72509.76,76097.58,0,77.1,needs research
2026-04-23,P004,card,processor_a,43211.66,44820.11,2,27.6,certified
2026-04-23,P004,ach,processor_b,24330.33,23019.35,0,28.8,needs research
2026-04-23,P004,card,processor_d,48561.27,46283.05,2,36.6,needs research
2026-04-23,P004,ach,processor_c,28537.62,27909.41,4,51.8,certified
2026-04-23,P004,card,processor_b,22986.89,22782.29,1,13.1,watch
2026-04-23,P004,ach,processor_c,13152.46,13481.42,5,57.2,certified
2026-04-23,P004,card,processor_c,7385.94,7353.21,1,25.0,needs research
2026-04-23,P004,card,processor_c,16361.05,16092.93,2,6.3,certified
2026-04-23,P004,ach,processor_a,18544.96,17429.85,1,63.0,watch
2026-04-23,P005,card,processor_a,170773.64,170653.47,2,41.2,certified
2026-04-23,P005,ach,processor_c,86421.81,86661.67,5,22.2,watch
2026-04-23,P005,card,processor_c,67279.05,65079.12,0,15.6,needs research
2026-04-23,P005,ach,processor_a,30484.51,29282.71,3,42.9,watch
2026-04-23,P005,card,processor_b,75023.12,77458.49,0,22.2,watch
2026-04-23,P005,ach,processor_c,31794.22,32522.93,0,56.4,watch
2026-04-23,P005,card,processor_a,31220.98,31774.71,2,20.8,needs research
2026-04-23,P005,ach,processor_b,14040.31,14005.77,4,20.3,needs research
2026-04-23,P005,card,processor_b,9405.88,9393.58,2,4.2,watch
2026-04-23,P005,card,processor_c,27462.76,27801.59,3,21.6,watch
2026-04-23,P005,ach,processor_a,15860.99,15735.43,2,35.4,watch
2026-04-23,P006,card,processor_d,118868.27,124379.58,2,24.3,watch
2026-04-23,P006,ach,processor_b,56027.78,57116.89,1,4.1,certified
2026-04-23,P006,card,processor_a,47533.01,46585.14,2,13.6,certified
2026-04-23,P006,ach,processor_a,22813.41,21736.27,4,75.2,watch
2026-04-23,P006,card,processor_d,41595.66,42689.27,3,6.1,certified
2026-04-23,P006,ach,processor_b,25580.4,25774.38,0,38.9,needs research
2026-04-23,P006,card,processor_c,25214.52,25071.21,0,15.4,watch
2026-04-23,P006,ach,processor_b,12695.89,12257.33,3,62.9,certified
2026-04-23,P006,card,processor_a,5672.58,5778.14,3,18.3,watch
2026-04-23,P006,card,processor_c,14024.36,14161.92,3,6.5,watch
2026-04-23,P006,ach,processor_a,18106.64,17647.68,0,10.6,watch
2026-04-23,P007,card,processor_a,93713.5,96019.66,2,32.6,needs research
2026-04-23,P007,ach,processor_b,40737.43,41728.4,0,16.2,certified
2026-04-23,P007,card,processor_c,35331.96,34925.16,1,29.6,certified
2026-04-23,P007,ach,processor_b,20730.28,20673.62,0,85.6,certified
2026-04-23,P007,card,processor_c,37635.25,39950.4,0,16.5,watch
2026-04-23,P007,ach,processor_a,18494.89,19014.37,3,17.7,watch
2026-04-23,P007,card,processor_a,20363.55,20835.05,0,25.5,watch
2026-04-23,P007,ach,processor_b,9692.47,9284.9,4,54.9,watch
2026-04-23,P007,card,processor_a,4560.05,4800.43,2,33.2,needs research
2026-04-23,P007,card,processor_c,11958.18,12201.02,2,16.4,certified
2026-04-23,P007,ach,processor_a,17979.0,17791.41,4,54.5,certified
2026-04-23,P008,card,processor_a,145336.89,148771.95,1,41.1,watch
2026-04-23,P008,ach,processor_a,66203.98,65484.37,4,4.4,needs research
2026-04-23,P008,card,processor_a,56893.77,56600.97,1,22.6,watch
2026-04-23,P008,ach,processor_a,26131.31,25920.91,1,85.0,certified
2026-04-23,P008,card,processor_d,54646.39,54337.19,1,4.1,watch
2026-04-23,P008,ach,processor_a,31130.6,30003.08,3,91.2,watch
2026-04-23,P008,card,processor_b,27585.23,27171.92,1,20.4,needs research
2026-04-23,P008,ach,processor_a,12713.19,12219.97,5,20.6,certified
2026-04-23,P008,card,processor_c,6050.89,6129.41,0,5.7,certified
2026-04-23,P008,card,processor_c,15070.63,14695.22,1,28.0,needs research
2026-04-23,P008,ach,processor_b,15280.2,14727.88,2,74.5,watch
2026-04-30,P001,card,processor_b,165747.25,162505.0,3,29.5,watch
2026-04-30,P001,ach,processor_a,73393.76,75626.25,4,79.6,needs research
2026-04-30,P001,card,processor_d,69648.79,75475.89,0,33.6,watch
2026-04-30,P001,ach,processor_c,25923.19,25306.06,2,83.5,needs research
2026-04-30,P001,card,processor_d,59192.42,58885.73,2,29.9,watch
2026-04-30,P001,ach,processor_c,34313.91,34866.77,4,55.6,watch
2026-04-30,P001,card,processor_a,34827.9,34637.68,1,32.7,watch
2026-04-30,P001,ach,processor_b,14889.08,14530.05,1,34.4,watch
2026-04-30,P001,card,processor_d,9377.8,8998.53,3,9.5,needs research
2026-04-30,P001,card,processor_a,15731.38,16387.83,3,4.3,certified
2026-04-30,P001,ach,processor_b,15148.36,15989.61,2,23.1,watch
2026-04-30,P002,card,processor_a,157504.12,159851.2,1,6.0,watch
2026-04-30,P002,ach,processor_b,56938.13,58912.43,0,25.6,needs research
2026-04-30,P002,card,processor_a,49350.89,48055.8,3,40.0,certified
2026-04-30,P002,ach,processor_b,30105.53,31393.05,0,82.0,needs research
