date,partner_id,partner_segment,channel,payment_method,processor,transaction_count,gross_volume,net_revenue,authorization_rate,capture_rate,decline_rate,return_rate,chargeback_rate,gateway_latency_ms,settlement_delay_hours,reconciliation_variance,data_quality_score
2026-04-18,P003,Strategic,recurring,wallet,processor_a,18,899.25,5.04,0.9349,0.9174,0.0397,0.0035,0.0015,296,19.6,-0.09,94.6
2026-04-18,P003,Strategic,recurring,tokenized_card,processor_a,18,1304.28,7.3,0.9452,0.9302,0.0294,0.0016,0.0012,398,27.2,-0.81,93.1
2026-04-18,P004,Strategic,online,card,processor_b,205,16757.45,103.9,0.8929,0.8874,0.0665,0.0019,0.0016,568,30.8,-8.56,94.2
2026-04-18,P004,Strategic,online,ach,processor_c,50,7160.53,33.65,0.9521,0.9376,0.0285,0.0179,0.008,443,52.2,-2.71,94.6
2026-04-18,P004,Strategic,online,p2p,processor_d,25,1183.87,6.63,0.898,0.8895,0.0747,0.0122,0.0067,515,40.7,1.24,92.4
2026-04-18,P004,Strategic,online,wallet,processor_c,50,3535.44,19.8,0.9237,0.9147,0.0428,0.0046,0.0061,479,32.7,4.23,94.7
2026-04-18,P004,Strategic,online,tokenized_card,processor_a,18,1419.97,7.95,0.9437,0.9325,0.0331,0.0026,0.0062,301,33.3,-0.52,96.5
2026-04-18,P004,Strategic,in_app,card,processor_c,108,5481.41,33.98,0.9152,0.9,0.0639,0.0056,0.0025,358,29.8,2.67,95.2
2026-04-18,P004,Strategic,in_app,ach,processor_b,24,2666.59,12.53,0.9487,0.9309,0.021,0.0161,0.0053,441,77.6,2.29,93.6
2026-04-18,P004,Strategic,in_app,p2p,processor_a,18,660.61,3.7,0.9255,0.9135,0.0478,0.0089,0.0014,265,16.7,0.12,96.3
2026-04-18,P004,Strategic,in_app,wallet,processor_c,31,1258.28,7.05,0.926,0.9148,0.0428,0.0042,0.004,432,32.1,1.71,93.9
2026-04-18,P004,Strategic,in_app,tokenized_card,processor_a,18,957.65,5.36,0.9649,0.9595,0.006,0.0015,0.0059,268,28.2,1.24,93.4
2026-04-18,P004,Strategic,in_store,card,processor_c,146,6445.55,39.96,0.9184,0.913,0.0602,0.0058,0.0011,304,14.7,-5.4,94.1
2026-04-18,P004,Strategic,in_store,ach,processor_b,31,2958.59,13.91,0.9402,0.9241,0.0333,0.0219,0.0029,431,57.7,4.09,93.2
2026-04-18,P004,Strategic,in_store,p2p,processor_b,22,623.84,3.49,0.9093,0.8967,0.0619,0.0088,0.0011,313,31.8,-0.45,94.0
2026-04-18,P004,Strategic,in_store,wallet,processor_b,38,1271.59,7.12,0.9404,0.9281,0.0351,0.0077,0.0026,381,37.3,0.29,95.7
2026-04-18,P004,Strategic,in_store,tokenized_card,processor_b,18,809.68,4.53,0.9492,0.9388,0.0102,0.0038,0.006,301,36.7,0.69,91.7
2026-04-18,P004,Strategic,mobile,card,processor_c,81,2923.54,18.13,0.8965,0.8886,0.0652,0.0057,0.0017,422,35.1,3.54,93.3
2026-04-18,P004,Strategic,mobile,ach,processor_c,18,1534.97,7.21,0.955,0.9459,0.0204,0.0204,0.0043,554,67.3,-0.2,95.9
2026-04-18,P004,Strategic,mobile,p2p,processor_a,18,446.82,2.5,0.9308,0.9229,0.0339,0.0102,0.0018,342,25.4,-0.38,93.8
2026-04-18,P004,Strategic,mobile,wallet,processor_b,18,565.31,3.17,0.9399,0.9295,0.0332,0.0045,0.0011,642,16.8,0.66,91.2
2026-04-18,P004,Strategic,mobile,tokenized_card,processor_d,18,818.6,4.58,0.9356,0.9235,0.0291,0.0027,0.0015,645,35.8,0.69,92.5
2026-04-18,P004,Strategic,unattended,card,processor_b,47,841.01,5.21,0.8896,0.88,0.0883,0.0025,0.0045,668,35.2,0.19,95.5
2026-04-18,P004,Strategic,unattended,wallet,processor_c,18,261.33,1.46,0.92,0.907,0.0406,0.003,0.0057,645,33.7,-0.07,93.7
2026-04-18,P004,Strategic,unattended,tokenized_card,processor_c,18,379.6,2.13,0.9574,0.947,0.0221,0.0024,0.001,687,28.1,0.46,93.4
2026-04-18,P004,Strategic,recurring,card,processor_a,27,1773.77,11.0,0.9007,0.8884,0.0725,0.0033,0.0019,386,36.3,1.68,94.1
2026-04-18,P004,Strategic,recurring,ach,processor_b,18,2587.75,12.16,0.9419,0.9295,0.0344,0.0216,0.0041,453,51.6,-0.35,96.1
2026-04-18,P004,Strategic,recurring,wallet,processor_d,18,917.94,5.14,0.9208,0.9051,0.0606,0.0073,0.0028,456,46.6,-0.3,94.0
2026-04-18,P004,Strategic,recurring,tokenized_card,processor_c,18,1311.05,7.34,0.9363,0.9208,0.0402,0.0052,0.0009,413,29.6,1.27,94.5
2026-04-18,P005,Growth,online,card,processor_b,336,23627.2,146.49,0.8919,0.8845,0.0863,0.0057,0.0027,468,31.6,4.99,93.5
2026-04-18,P005,Growth,online,ach,processor_a,74,12691.29,59.65,0.9607,0.9565,0.006,0.0214,0.005,294,33.7,-7.71,95.8
2026-04-18,P005,Growth,online,p2p,processor_c,45,2226.61,12.47,0.9085,0.9035,0.0556,0.0094,0.002,439,35.3,0.32,93.2
2026-04-18,P005,Growth,online,wallet,processor_c,83,5279.46,29.56,0.9388,0.9338,0.0361,0.0037,0.0015,480,36.2,-0.01,97.5
2026-04-18,P005,Growth,online,tokenized_card,processor_c,28,2349.9,13.16,0.9604,0.9528,0.0194,0.0004,0.0019,519,29.5,-1.92,95.8
2026-04-18,P005,Growth,in_app,card,processor_c,166,9436.43,58.51,0.893,0.88,0.087,0.0056,0.003,343,33.7,-4.37,93.3
2026-04-18,P005,Growth,in_app,ach,processor_c,41,4515.89,21.22,0.9548,0.9427,0.0094,0.0193,0.0029,349,38.0,-0.31,97.8
2026-04-18,P005,Growth,in_app,p2p,processor_a,23,844.28,4.73,0.9237,0.9118,0.0361,0.0128,0.0031,341,24.2,-0.18,96.1
2026-04-18,P005,Growth,in_app,wallet,processor_c,36,1810.69,10.14,0.9272,0.9122,0.0332,0.003,0.0027,341,28.2,-1.32,94.3
2026-04-18,P005,Growth,in_app,tokenized_card,processor_b,18,959.17,5.37,0.9462,0.9335,0.018,0.0046,0.004,442,19.8,-0.18,96.2
2026-04-18,P005,Growth,in_store,card,processor_b,234,10063.61,62.39,0.906,0.8889,0.0615,0.0069,0.0018,422,37.4,5.5,93.7
2026-04-18,P005,Growth,in_store,ach,processor_c,55,5637.02,26.49,0.9539,0.9422,0.009,0.0195,0.0055,371,53.9,4.02,95.2
2026-04-18,P005,Growth,in_store,p2p,processor_a,25,740.47,4.15,0.9394,0.9233,0.0205,0.0111,0.0033,236,34.1,-0.4,95.4
2026-04-18,P005,Growth,in_store,wallet,processor_a,55,1876.07,10.51,0.9468,0.9288,0.0317,0.0059,0.0054,223,31.2,0.42,95.6
2026-04-18,P005,Growth,in_store,tokenized_card,processor_c,18,901.97,5.05,0.9446,0.9362,0.0271,0.006,0.0054,318,31.5,-0.22,94.2
2026-04-18,P005,Growth,mobile,card,processor_b,89,3676.84,22.8,0.899,0.8821,0.0735,0.0036,0.005,589,20.0,2.82,93.6
2026-04-18,P005,Growth,mobile,ach,processor_b,25,2252.5,10.59,0.9387,0.9317,0.0348,0.0183,0.0033,482,50.3,-0.14,97.4
2026-04-18,P005,Growth,mobile,p2p,processor_c,18,471.81,2.64,0.9197,0.9099,0.0397,0.0116,0.0047,434,26.4,-0.1,94.9
2026-04-18,P005,Growth,mobile,wallet,processor_b,29,976.36,5.47,0.9208,0.909,0.0452,0.0057,0.0038,619,26.4,-0.57,96.6
2026-04-18,P005,Growth,mobile,tokenized_card,processor_a,18,710.24,3.98,0.9446,0.9298,0.0321,0.0035,0.0027,401,25.9,0.74,95.6
2026-04-18,P005,Growth,unattended,card,processor_a,58,1105.56,6.85,0.9249,0.9191,0.0556,0.0034,0.0051,533,22.0,0.64,94.7
2026-04-18,P005,Growth,unattended,wallet,processor_c,18,264.68,1.48,0.9199,0.9046,0.0415,0.0031,0.0036,598,22.4,0.13,93.6
2026-04-18,P005,Growth,unattended,tokenized_card,processor_a,18,366.28,2.05,0.9654,0.955,0.006,0.0058,0.0047,516,19.4,0.51,94.9
2026-04-18,P005,Growth,recurring,card,processor_d,37,2396.18,14.86,0.8944,0.8814,0.0867,0.0018,0.006,510,44.1,-1.27,95.4
2026-04-18,P005,Growth,recurring,ach,processor_d,18,2470.9,11.61,0.9319,0.9238,0.0388,0.0187,0.0048,623,69.6,-0.88,94.7
2026-04-18,P005,Growth,recurring,wallet,processor_b,18,1012.08,5.67,0.9131,0.9063,0.0582,0.0033,0.0028,536,21.5,0.62,93.4
2026-04-18,P005,Growth,recurring,tokenized_card,processor_a,18,1275.6,7.14,0.9394,0.9304,0.0424,0.0033,0.0038,377,35.0,1.33,93.3
2026-04-18,P006,Growth,online,card,processor_b,212,14121.84,87.56,0.8863,0.88,0.078,0.0063,0.0059,539,25.4,-4.47,96.0
2026-04-18,P006,Growth,online,ach,processor_c,52,8201.79,38.55,0.9441,0.9344,0.0242,0.0213,0.0045,494,75.1,3.33,95.5
2026-04-18,P006,Growth,online,p2p,processor_c,28,1255.84,7.03,0.9118,0.9014,0.0661,0.0112,0.0034,386,16.7,-0.38,93.4
2026-04-18,P006,Growth,online,wallet,processor_d,46,2972.21,16.64,0.9107,0.9013,0.0571,0.0042,0.0078,605,36.8,-2.16,95.8
2026-04-18,P006,Growth,online,tokenized_card,processor_b,18,1440.84,8.07,0.9438,0.9344,0.0154,0.002,0.0087,485,23.9,1.47,94.8
2026-04-18,P006,Growth,in_app,card,processor_d,103,5507.87,34.15,0.8919,0.88,0.0875,0.0067,0.0013,560,26.3,-0.57,95.0
2026-04-18,P006,Growth,in_app,ach,processor_c,26,3205.06,15.06,0.9492,0.9321,0.0139,0.0174,0.0038,330,47.4,-2.41,93.7
2026-04-18,P006,Growth,in_app,p2p,processor_c,18,602.14,3.37,0.9303,0.923,0.0382,0.0103,0.0041,343,22.8,-0.17,96.9
2026-04-18,P006,Growth,in_app,wallet,processor_c,29,1276.52,7.15,0.9212,0.9153,0.0508,0.0065,0.0034,353,23.6,1.06,92.5
2026-04-18,P006,Growth,in_app,tokenized_card,processor_a,18,943.48,5.28,0.9604,0.9559,0.006,0.0026,0.0055,290,27.3,-0.18,97.5
2026-04-18,P006,Growth,in_store,card,processor_c,152,6203.89,38.46,0.9108,0.893,0.0488,0.0054,0.0053,301,27.4,-1.35,97.1
2026-04-18,P006,Growth,in_store,ach,processor_d,29,2791.85,13.12,0.9371,0.9329,0.025,0.0161,0.005,376,77.6,-0.78,93.5
2026-04-18,P006,Growth,in_store,p2p,processor_c,18,553.78,3.1,0.9206,0.9164,0.0544,0.0072,0.0053,316,21.4,0.22,95.6
2026-04-18,P006,Growth,in_store,wallet,processor_d,35,1233.4,6.91,0.917,0.9118,0.0452,0.0022,0.003,369,25.3,1.05,92.8
2026-04-18,P006,Growth,in_store,tokenized_card,processor_a,18,824.35,4.62,0.9497,0.9419,0.0134,0.0034,0.0049,289,26.2,1.13,92.1
2026-04-18,P006,Growth,mobile,card,processor_d,63,2570.54,15.94,0.91,0.8947,0.0514,0.0037,0.0012,526,44.2,0.04,95.6
2026-04-18,P006,Growth,mobile,ach,processor_d,18,1605.68,7.55,0.9315,0.9235,0.0426,0.0176,0.0015,565,52.5,-1.36,94.3
2026-04-18,P006,Growth,mobile,p2p,processor_b,18,413.29,2.31,0.9073,0.8938,0.0688,0.008,0.0022,553,36.7,0.5,92.9
2026-04-18,P006,Growth,mobile,wallet,processor_b,18,593.99,3.33,0.9164,0.9019,0.0478,0.0072,0.002,545,26.0,-0.39,96.2
2026-04-18,P006,Growth,mobile,tokenized_card,processor_b,18,834.51,4.67,0.9575,0.9399,0.0061,0.0006,0.0028,637,30.9,0.76,94.8
2026-04-18,P006,Growth,unattended,card,processor_d,42,695.15,4.31,0.8839,0.88,0.0843,0.0015,0.0011,879,40.7,0.62,92.1
2026-04-18,P006,Growth,unattended,wallet,processor_a,18,290.46,1.63,0.9489,0.9379,0.0178,0.0038,0.0054,419,31.6,0.04,94.8
2026-04-18,P006,Growth,unattended,tokenized_card,processor_b,18,320.8,1.8,0.9453,0.9375,0.0217,0.0043,0.001,641,16.3,0.25,92.6
2026-04-18,P006,Growth,recurring,card,processor_a,31,2005.43,12.43,0.9065,0.8998,0.0738,0.0062,0.0059,384,35.4,-0.94,93.9
2026-04-18,P006,Growth,recurring,ach,processor_d,18,2658.3,12.49,0.9436,0.9323,0.0286,0.0188,0.0043,554,76.3,2.16,95.9
2026-04-18,P006,Growth,recurring,wallet,processor_d,18,943.09,5.28,0.9323,0.9255,0.0402,0.0043,0.0029,569,37.0,-0.28,95.9
2026-04-18,P006,Growth,recurring,tokenized_card,processor_d,18,1103.82,6.18,0.925,0.9076,0.056,0.0023,0.0055,510,36.1,0.47,93.8
2026-04-18,P007,Watch,online,card,processor_a,144,11539.82,71.55,0.9214,0.9089,0.0544,0.0033,0.0024,418,15.8,-9.77,96.0
2026-04-18,P007,Watch,online,ach,processor_a,37,5796.73,27.24,0.9436,0.9322,0.0173,0.0181,0.0047,317,51.4,7.49,93.3
2026-04-18,P007,Watch,online,p2p,processor_a,21,981.9,5.5,0.9236,0.9189,0.0376,0.0116,0.0069,374,21.6,0.1,96.1
2026-04-18,P007,Watch,online,wallet,processor_b,43,2939.41,16.46,0.9125,0.8962,0.0681,0.0023,0.0029,421,30.5,2.34,91.8
2026-04-18,P007,Watch,online,tokenized_card,processor_b,18,1323.44,7.41,0.9399,0.928,0.0326,0.0007,0.0039,484,23.7,1.2,95.3
2026-04-18,P007,Watch,in_app,card,processor_c,73,3593.26,22.28,0.8937,0.8883,0.0738,0.0021,0.0041,424,27.9,1.26,92.9
2026-04-18,P007,Watch,in_app,ach,processor_c,19,2015.25,9.47,0.9342,0.9164,0.046,0.0163,0.0037,341,61.0,1.2,93.2
2026-04-18,P007,Watch,in_app,p2p,processor_c,18,642.03,3.6,0.927,0.921,0.0521,0.0073,0.0043,344,17.5,-0.21,92.9
2026-04-18,P007,Watch,in_app,wallet,processor_a,24,1109.12,6.21,0.9224,0.9119,0.0556,0.0026,0.0038,311,29.8,1.32,93.8
2026-04-18,P007,Watch,in_app,tokenized_card,processor_b,18,1063.77,5.96,0.9558,0.9407,0.0164,0.0003,0.0025,413,26.3,0.48,93.4
2026-04-18,P007,Watch,in_store,card,processor_c,100,4794.83,29.73,0.9055,0.8993,0.0759,0.0063,0.0042,261,24.0,5.07,92.9
2026-04-18,P007,Watch,in_store,ach,processor_b,30,2542.93,11.95,0.9408,0.9363,0.0249,0.0165,0.001,400,52.3,2.21,94.8
2026-04-18,P007,Watch,in_store,p2p,processor_c,18,513.72,2.88,0.9073,0.894,0.0538,0.0084,0.0045,277,26.7,-0.34,92.7
2026-04-18,P007,Watch,in_store,wallet,processor_a,29,1047.55,5.87,0.9464,0.9332,0.0173,0.0025,0.0017,214,30.4,0.1,96.1
2026-04-18,P007,Watch,in_store,tokenized_card,processor_a,18,911.0,5.1,0.949,0.9435,0.0115,0.002,0.0025,263,19.1,1.13,94.8
2026-04-18,P007,Watch,mobile,card,processor_a,50,1862.9,11.55,0.9056,0.901,0.0737,0.0039,0.0043,441,22.5,1.73,93.7
2026-04-18,P007,Watch,mobile,ach,processor_a,18,1391.45,6.54,0.9383,0.9341,0.0227,0.0168,0.0023,368,63.1,1.71,95.2
2026-04-18,P007,Watch,mobile,p2p,processor_a,18,460.88,2.58,0.9283,0.9106,0.038,0.0129,0.0057,354,21.7,-0.31,94.4
2026-04-18,P007,Watch,mobile,wallet,processor_a,18,599.89,3.36,0.9402,0.9356,0.0339,0.0049,0.0054,392,26.3,0.3,93.3
2026-04-18,P007,Watch,mobile,tokenized_card,processor_d,18,722.49,4.05,0.933,0.9228,0.0299,0.0002,0.0045,705,39.6,-0.1,96.3
2026-04-18,P007,Watch,unattended,card,processor_b,35,658.63,4.08,0.913,0.9039,0.0597,0.0066,0.0023,580,14.6,0.03,95.4
2026-04-18,P007,Watch,unattended,wallet,processor_d,18,266.58,1.49,0.9344,0.9183,0.0445,0.0033,0.0018,833,36.7,0.3,95.1
2026-04-18,P007,Watch,unattended,tokenized_card,processor_c,18,393.71,2.2,0.959,0.9471,0.0213,0.0016,0.0059,520,17.2,-0.04,96.5
2026-04-18,P007,Watch,recurring,card,processor_d,24,1649.67,10.23,0.8956,0.8818,0.0797,0.0023,0.0014,582,27.5,0.89,93.0
2026-04-18,P007,Watch,recurring,ach,processor_b,18,2380.94,11.19,0.9488,0.9424,0.0131,0.0197,0.0051,517,54.2,-0.84,94.3
2026-04-18,P007,Watch,recurring,wallet,processor_c,18,859.55,4.81,0.9291,0.9246,0.0403,0.0066,0.0014,452,14.3,-0.61,95.9
2026-04-18,P007,Watch,recurring,tokenized_card,processor_c,18,1202.68,6.74,0.9609,0.9466,0.0078,0.0036,0.0053,501,26.9,0.96,92.2
2026-04-18,P008,Watch,online,card,processor_b,214,17070.78,105.84,0.9016,0.8859,0.0771,0.0049,0.0021,603,29.6,14.05,92.9
2026-04-18,P008,Watch,online,ach,processor_d,44,6976.65,32.79,0.929,0.9192,0.0407,0.0193,0.0035,628,65.1,-3.47,96.9
2026-04-18,P008,Watch,online,p2p,processor_d,26,1144.18,6.41,0.9016,0.8878,0.0703,0.0124,0.0065,505,45.4,1.21,93.6
2026-04-18,P008,Watch,online,wallet,processor_b,61,3550.56,19.88,0.9376,0.9295,0.0423,0.0032,0.0055,526,29.2,1.15,96.3
2026-04-18,P008,Watch,online,tokenized_card,processor_a,18,1348.09,7.55,0.942,0.9301,0.0345,0.0002,0.0024,393,22.8,-1.06,92.5
2026-04-18,P008,Watch,in_app,card,processor_a,109,5450.75,33.79,0.9082,0.9026,0.057,0.0026,0.0046,304,23.4,-0.15,94.0
2026-04-18,P008,Watch,in_app,ach,processor_c,27,3408.86,16.02,0.9507,0.9329,0.0151,0.0218,0.0023,337,47.3,-0.02,97.8
2026-04-18,P008,Watch,in_app,p2p,processor_a,18,640.81,3.59,0.939,0.9244,0.023,0.0105,0.0057,266,17.9,0.15,95.4
2026-04-18,P008,Watch,in_app,wallet,processor_a,29,1465.33,8.21,0.922,0.9054,0.0371,0.0023,0.0031,366,24.7,-0.36,94.8
2026-04-18,P008,Watch,in_app,tokenized_card,processor_c,18,1058.73,5.93,0.9441,0.9277,0.0289,0.0039,0.003,371,30.3,-0.66,93.4
2026-04-18,P008,Watch,in_store,card,processor_b,154,6141.04,38.07,0.9142,0.9096,0.0549,0.0023,0.0031,317,18.3,-1.02,95.0
2026-04-18,P008,Watch,in_store,ach,processor_b,31,2935.97,13.8,0.937,0.9284,0.0305,0.0203,0.0031,338,38.8,-2.4,93.4
2026-04-18,P008,Watch,in_store,p2p,processor_c,22,667.03,3.74,0.9257,0.9183,0.0337,0.0099,0.0044,262,24.3,-0.54,91.8
2026-04-18,P008,Watch,in_store,wallet,processor_b,41,1418.72,7.94,0.9344,0.9201,0.0253,0.007,0.0058,403,26.6,1.93,91.3
2026-04-18,P008,Watch,in_store,tokenized_card,processor_c,18,764.77,4.28,0.9627,0.9491,0.0061,0.0006,0.0017,324,31.6,-0.03,95.0
2026-04-18,P008,Watch,mobile,card,processor_c,63,2220.37,13.77,0.9064,0.9022,0.068,0.0032,0.0029,529,37.9,-1.53,96.0
2026-04-18,P008,Watch,mobile,ach,processor_c,18,1670.67,7.85,0.9449,0.9396,0.0203,0.0219,0.0033,494,75.8,0.72,92.6
2026-04-18,P008,Watch,mobile,p2p,processor_d,18,471.62,2.64,0.9185,0.9033,0.061,0.0104,0.0013,606,48.8,0.21,92.8
2026-04-18,P008,Watch,mobile,wallet,processor_a,18,587.75,3.29,0.9284,0.9155,0.0356,0.0058,0.003,446,17.2,-0.23,93.0
2026-04-18,P008,Watch,mobile,tokenized_card,processor_a,18,738.43,4.14,0.9642,0.9543,0.0109,0.0051,0.0026,397,28.2,-0.32,94.4
2026-04-18,P008,Watch,unattended,card,processor_a,39,698.14,4.33,0.9236,0.9084,0.0447,0.0031,0.0036,478,17.0,-0.48,93.8
2026-04-18,P008,Watch,unattended,wallet,processor_b,18,302.11,1.69,0.9179,0.9082,0.0457,0.0034,0.0059,767,23.8,-0.05,94.0
2026-04-18,P008,Watch,unattended,tokenized_card,processor_a,18,322.96,1.81,0.9456,0.9408,0.0214,0.0,0.0058,471,26.0,-0.13,96.3
2026-04-18,P008,Watch,recurring,card,processor_b,31,1867.4,11.58,0.9015,0.8959,0.0743,0.0053,0.0038,483,25.4,0.7,93.9
2026-04-18,P008,Watch,recurring,ach,processor_a,18,2392.53,11.24,0.9442,0.9269,0.0236,0.019,0.0012,357,51.3,3.07,91.5
2026-04-18,P008,Watch,recurring,wallet,processor_a,18,934.89,5.24,0.9269,0.9226,0.0487,0.0045,0.0009,389,28.1,0.98,95.6
2026-04-18,P008,Watch,recurring,tokenized_card,processor_d,18,1249.88,7.0,0.9412,0.9317,0.03,0.0057,0.0054,479,27.4,0.43,94.7
2026-04-19,P001,Core,online,card,processor_a,254,19936.4,123.61,0.9115,0.9061,0.0503,0.0051,0.0066,414,21.0,21.09,94.2
2026-04-19,P001,Core,online,ach,processor_b,71,11666.89,54.83,0.9476,0.9349,0.017,0.0204,0.0011,475,57.6,3.44,96.0
2026-04-19,P001,Core,online,p2p,processor_b,31,1491.79,8.35,0.9305,0.9178,0.0429,0.0109,0.004,499,22.0,1.56,93.5
2026-04-19,P001,Core,online,wallet,processor_b,62,3977.89,22.28,0.9267,0.9183,0.0365,0.0045,0.0065,599,33.2,0.33,94.8
2026-04-19,P001,Core,online,tokenized_card,processor_d,23,2012.22,11.27,0.9345,0.925,0.0361,0.0005,0.0051,466,49.8,0.15,93.3
2026-04-19,P001,Core,in_app,card,processor_b,144,7607.89,47.17,0.8877,0.88,0.0736,0.0036,0.0022,521,30.1,3.1,94.0
2026-04-19,P001,Core,in_app,ach,processor_d,37,4490.51,21.11,0.9279,0.9133,0.0421,0.0178,0.0053,444,68.3,-0.08,93.7
2026-04-19,P001,Core,in_app,p2p,processor_b,18,545.58,3.06,0.908,0.8943,0.0683,0.0096,0.0019,410,37.5,0.55,94.4
2026-04-19,P001,Core,in_app,wallet,processor_b,36,1566.69,8.77,0.919,0.9068,0.0461,0.0049,0.0033,464,37.8,1.63,93.8
2026-04-19,P001,Core,in_app,tokenized_card,processor_c,18,1127.74,6.32,0.944,0.9308,0.0251,0.0037,0.0042,384,15.6,0.08,93.5
2026-04-19,P001,Core,in_store,card,processor_a,190,8249.86,51.15,0.9052,0.8908,0.0545,0.0067,0.0041,275,33.2,2.14,95.4
2026-04-19,P001,Core,in_store,ach,processor_b,46,4409.47,20.72,0.9374,0.927,0.0241,0.0178,0.0025,311,65.0,4.14,93.2
2026-04-19,P001,Core,in_store,p2p,processor_b,26,773.82,4.33,0.9285,0.9218,0.0402,0.0078,0.0008,378,19.9,0.61,94.4
2026-04-19,P001,Core,in_store,wallet,processor_a,45,1525.19,8.54,0.9262,0.9162,0.0504,0.0072,0.003,207,21.5,-1.35,95.7
2026-04-19,P001,Core,in_store,tokenized_card,processor_a,18,777.09,4.35,0.9455,0.937,0.0313,0.0046,0.0033,287,17.5,0.42,95.7
2026-04-19,P001,Core,mobile,card,processor_d,90,3290.83,20.4,0.8904,0.8825,0.0863,0.004,0.0018,683,49.3,-2.24,92.6
2026-04-19,P001,Core,mobile,ach,processor_c,24,2006.6,9.43,0.9528,0.9445,0.0246,0.02,0.004,409,71.7,-1.2,92.2
2026-04-19,P001,Core,mobile,p2p,processor_a,18,488.02,2.73,0.9353,0.9225,0.0339,0.0097,0.0056,425,25.2,0.38,91.8
2026-04-19,P001,Core,mobile,wallet,processor_c,21,774.41,4.34,0.9193,0.9042,0.0531,0.0029,0.0029,546,34.2,-0.59,94.0
2026-04-19,P001,Core,mobile,tokenized_card,processor_c,18,694.13,3.89,0.9414,0.9281,0.0225,0.005,0.0047,440,25.2,-0.54,91.9
2026-04-19,P001,Core,unattended,card,processor_d,58,1137.26,7.05,0.8958,0.8823,0.0819,0.0012,0.0027,842,27.6,-0.52,93.2
2026-04-19,P001,Core,unattended,wallet,processor_b,18,278.97,1.56,0.9333,0.9166,0.034,0.0059,0.004,669,32.7,0.29,91.6
2026-04-19,P001,Core,unattended,tokenized_card,processor_c,18,390.35,2.19,0.954,0.9441,0.0182,0.003,0.0055,517,34.0,0.28,94.1
2026-04-19,P001,Core,recurring,card,processor_a,42,2613.03,16.2,0.9217,0.9037,0.0404,0.0064,0.0038,406,18.2,-0.46,94.2
2026-04-19,P001,Core,recurring,ach,processor_c,18,2362.64,11.1,0.9347,0.9283,0.0408,0.0178,0.0051,455,54.9,-0.26,94.1
2026-04-19,P001,Core,recurring,wallet,processor_a,18,888.65,4.98,0.9282,0.9188,0.0404,0.0075,0.002,299,21.9,0.89,91.5
2026-04-19,P001,Core,recurring,tokenized_card,processor_d,18,1284.49,7.19,0.9302,0.9125,0.0351,0.0007,0.0016,510,42.3,-0.76,96.6
2026-04-19,P002,Core,online,card,processor_a,236,18375.11,113.93,0.9163,0.9065,0.0535,0.0062,0.0045,353,22.0,1.95,97.3
2026-04-19,P002,Core,online,ach,processor_b,52,8120.85,38.17,0.941,0.9368,0.0193,0.0204,0.0041,440,43.3,-0.78,96.9
2026-04-19,P002,Core,online,p2p,processor_a,27,1399.83,7.84,0.9233,0.9134,0.0395,0.0128,0.0041,404,35.7,-0.32,96.2
2026-04-19,P002,Core,online,wallet,processor_d,51,3082.73,17.26,0.9241,0.9163,0.0508,0.0032,0.0066,614,50.7,0.23,96.4
2026-04-19,P002,Core,online,tokenized_card,processor_b,22,1918.12,10.74,0.9483,0.931,0.0158,0.0009,0.0075,592,14.1,1.31,93.9
2026-04-19,P002,Core,in_app,card,processor_b,135,7588.4,47.05,0.8983,0.8823,0.0804,0.0044,0.0058,410,18.8,5.03,95.6
2026-04-19,P002,Core,in_app,ach,processor_c,33,3539.42,16.64,0.9298,0.9187,0.0399,0.0185,0.001,361,38.6,3.76,94.0
2026-04-19,P002,Core,in_app,p2p,processor_a,18,640.91,3.59,0.94,0.9286,0.0327,0.0091,0.0048,335,18.0,-0.41,96.1
2026-04-19,P002,Core,in_app,wallet,processor_b,31,1285.35,7.2,0.9274,0.918,0.0476,0.0033,0.0053,539,24.4,1.39,95.7
2026-04-19,P002,Core,in_app,tokenized_card,processor_a,18,1127.53,6.31,0.9414,0.9352,0.0374,0.0004,0.0046,295,35.7,-0.68,94.8
2026-04-19,P002,Core,in_store,card,processor_a,185,8779.18,54.43,0.9235,0.911,0.0435,0.0057,0.003,282,29.3,-7.06,92.1
2026-04-19,P002,Core,in_store,ach,processor_b,34,3097.26,14.56,0.9504,0.945,0.0169,0.0185,0.0045,368,62.2,-1.66,96.2
2026-04-19,P002,Core,in_store,p2p,processor_c,21,573.13,3.21,0.9125,0.9077,0.0593,0.0107,0.0049,365,15.5,0.15,94.3
2026-04-19,P002,Core,in_store,wallet,processor_a,36,1260.29,7.06,0.9393,0.9315,0.0425,0.0046,0.0011,232,26.4,0.88,96.0
2026-04-19,P002,Core,in_store,tokenized_card,processor_a,18,752.49,4.21,0.9413,0.9359,0.0324,0.005,0.0019,285,33.0,0.75,95.0
2026-04-19,P002,Core,mobile,card,processor_b,75,2947.82,18.28,0.9115,0.9052,0.0652,0.0028,0.0047,457,24.2,-2.48,93.6
2026-04-19,P002,Core,mobile,ach,processor_c,20,1697.4,7.98,0.945,0.9374,0.016,0.0178,0.0059,468,45.5,1.3,93.7
2026-04-19,P002,Core,mobile,p2p,processor_a,18,501.22,2.81,0.9281,0.9131,0.0342,0.0086,0.0046,405,27.1,0.06,94.6
